instrument,Date,time,CLOSE,HIGH,LOW,OPEN,VOLUME
NIFTY,20160502,10:11,7799.80,7802.20,7799.45,7802.20,29475,0
NIFTY,20160502,10:12,7802.55,7804.25,7800.60,7804.25,34875,0
NIFTY,20160502,10:13,7804.70,7806.35,7804.70,7805.60,41250,0
NIFTY,20160502,10:14,7805.65,7805.65,7802.40,7802.40,15900,0
NIFTY,20160502,10:15,7802.25,7803.20,7800.35,7802.15,27000,0
NIFTY,20160502,10:16,7801.85,7803.85,7801.85,7802.60,20175,0
NIFTY,20160502,10:17,7802.50,7802.50,7799.25,7799.35,11100,0
NIFTY,20160502,10:18,7799.30,7800.85,7795.10,7795.10,23025,0
NIFTY,20160502,10:19,7795.15,7796.20,7794.75,7795.75,20625,0
NIFTY,20160502,10:20,7795.55,7798.35,7795.30,7797.30,8025,0
NIFTY,20160502,10:21,7797.35,7798.25,7796.70,7797.65,18000,0
NIFTY,20160502,10:22,7797.35,7797.65,7796.35,7796.50,9300,0
NIFTY,20160502,10:23,7796.80,7799.35,7796.55,7798.30,14325,0
NIFTY,20160502,10:24,7797.80,7799.95,7797.55,7799.90,9450,0
NIFTY,20160502,10:25,7799.75,7801.50,7799.55,7801.35,6375,0
NIFTY,20160502,10:26,7801.65,7802.25,7800.70,7801.55,12975,0
NIFTY,20160502,10:27,7801.50,7804.45,7801.25,7803.70,22050,0
NIFTY,20160502,10:28,7803.85,7804.60,7800.80,7801.00,15600,0
NIFTY,20160502,10:29,7800.95,7800.95,7799.00,7799.95,12000,0
NIFTY,20160502,10:30,7800.00,7800.45,7799.45,7799.85,6975,0
NIFTY,20160502,10:31,7799.80,7801.75,7799.80,7801.25,12900,0
NIFTY,20160502,10:32,7801.15,7803.25,7800.95,7801.35,19350,0
NIFTY,20160502,10:33,7801.40,7802.85,7801.15,7801.15,12150,0
NIFTY,20160502,10:34,7801.30,7801.85,7800.05,7800.85,16275,0
NIFTY,20160502,10:35,7800.55,7802.45,7800.20,7802.20,13575,0
NIFTY,20160502,10:36,7802.35,7803.55,7800.95,7801.00,18300,0
NIFTY,20160502,10:37,7801.15,7801.75,7800.15,7801.15,4650,0
NIFTY,20160502,10:38,7801.50,7803.10,7800.70,7802.80,18750,0
NIFTY,20160502,10:39,7802.90,7804.65,7802.60,7803.95,20550,0
NIFTY,20160502,10:40,7803.80,7805.10,7802.30,7804.90,27900,0
NIFTY,20160502,10:41,7805.20,7810.35,7804.90,7809.30,111225,0
NIFTY,20160502,10:42,7808.95,7809.30,7807.45,7807.70,25500,0
NIFTY,20160502,10:43,7807.95,7810.75,7807.85,7808.90,25725,0
NIFTY,20160502,10:44,7809.25,7809.90,7806.50,7806.50,23775,0
NIFTY,20160502,10:45,7806.45,7808.35,7806.45,7806.45,71550,0
NIFTY,20160502,10:46,7806.40,7806.40,7804.65,7804.65,18150,0
NIFTY,20160502,10:47,7804.95,7805.35,7803.75,7804.15,25650,0
NIFTY,20160502,10:48,7803.90,7804.90,7802.35,7802.35,30375,0
NIFTY,20160502,10:49,7801.85,7803.50,7801.05,7801.05,15675,0
NIFTY,20160502,10:50,7801.20,7802.70,7801.15,7802.50,10200,0
NIFTY,20160502,10:51,7802.55,7806.80,7802.35,7804.90,24450,0
NIFTY,20160502,10:52,7804.75,7805.40,7804.35,7805.40,4275,0
NIFTY,20160502,10:53,7805.30,7806.40,7805.05,7805.75,14325,0
NIFTY,20160502,10:54,7805.85,7808.70,7805.85,7808.55,11850,0
NIFTY,20160502,10:55,7808.10,7810.00,7807.45,7808.70,15675,0
NIFTY,20160502,10:56,7808.60,7810.35,7808.05,7808.85,15975,0
NIFTY,20160502,10:57,7808.35,7809.10,7807.50,7808.80,15150,0
NIFTY,20160502,10:58,7808.75,7809.40,7808.30,7808.85,21075,0
NIFTY,20160502,10:59,7809.05,7809.05,7806.70,7807.30,21675,0
NIFTY,20160502,11:00,7807.25,7807.60,7802.80,7804.05,18825,0
NIFTY,20160502,11:01,7804.10,7804.75,7802.10,7802.30,17400,0
NIFTY,20160502,11:02,7802.10,7802.45,7800.40,7800.95,11175,0
NIFTY,20160502,11:03,7800.70,7801.00,7797.65,7797.70,34500,0
NIFTY,20160502,11:04,7797.55,7799.55,7795.15,7795.15,44475,0
NIFTY,20160502,11:05,7795.00,7797.00,7794.95,7795.95,19800,0
NIFTY,20160502,11:06,7795.85,7796.50,7794.95,7795.80,19725,0
NIFTY,20160502,11:07,7795.95,7800.55,7795.95,7800.55,17400,0
NIFTY,20160502,11:08,7800.10,7800.70,7798.45,7799.05,9150,0
NIFTY,20160502,11:09,7799.10,7799.60,7797.30,7798.05,12150,0
NIFTY,20160502,11:10,7798.00,7798.20,7796.55,7797.70,13050,0
NIFTY,20160502,11:11,7798.20,7798.45,7795.10,7795.45,11925,0
NIFTY,20160502,11:12,7795.10,7797.30,7795.10,7796.95,7275,0
NIFTY,20160502,11:13,7796.75,7797.60,7795.85,7796.75,33825,0
NIFTY,20160502,11:14,7796.55,7796.55,7790.20,7792.65,86925,0
NIFTY,20160502,11:15,7792.20,7795.20,7788.60,7794.85,95700,0
NIFTY,20160502,11:16,7795.05,7795.05,7784.95,7785.15,213525,0
NIFTY,20160502,11:17,7783.65,7783.65,7777.30,7782.10,151800,0
NIFTY,20160502,11:18,7782.25,7783.35,7779.25,7783.35,84675,0
NIFTY,20160502,11:19,7783.15,7784.45,7783.00,7784.30,45750,0
NIFTY,20160502,11:20,7784.85,7786.30,7784.70,7784.95,30525,0
NIFTY,20160502,11:21,7784.50,7785.30,7783.00,7783.70,24525,0
NIFTY,20160502,11:22,7783.45,7783.75,7780.25,7782.35,22650,0
NIFTY,20160502,11:23,7782.50,7785.05,7781.45,7785.05,25425,0
NIFTY,20160502,11:24,7785.20,7787.75,7785.15,7787.10,39075,0
NIFTY,20160502,11:25,7787.25,7789.70,7787.25,7788.95,32850,0
NIFTY,20160502,11:26,7788.65,7791.00,7788.65,7790.20,20250,0
NIFTY,20160502,11:27,7790.35,7790.40,7787.60,7789.85,39975,0
NIFTY,20160502,11:28,7789.25,7789.60,7786.65,7786.70,22275,0
NIFTY,20160502,11:29,7786.65,7788.25,7786.55,7787.00,9675,0
NIFTY,20160502,11:30,7787.20,7789.45,7786.90,7788.35,18075,0
NIFTY,20160502,11:31,7788.50,7790.15,7788.50,7789.65,16050,0
NIFTY,20160502,11:32,7789.60,7790.60,7789.20,7790.30,12225,0
NIFTY,20160502,11:33,7790.35,7794.95,7789.20,7794.90,70425,0
NIFTY,20160502,11:34,7794.75,7795.75,7793.95,7794.30,46650,0
NIFTY,20160502,11:35,7794.20,7794.55,7792.55,7793.70,22650,0
NIFTY,20160502,11:36,7793.60,7794.40,7792.70,7793.20,32250,0
NIFTY,20160502,11:37,7793.15,7795.95,7793.05,7794.15,32550,0
NIFTY,20160502,11:38,7794.10,7795.95,7793.90,7795.65,22425,0
NIFTY,20160502,11:39,7795.30,7795.60,7794.20,7795.05,18750,0
NIFTY,20160502,11:40,7795.15,7796.15,7794.70,7795.30,7500,0
NIFTY,20160502,11:41,7795.40,7797.70,7795.40,7796.70,12075,0
NIFTY,20160502,11:42,7797.20,7797.20,7795.60,7796.65,7500,0
NIFTY,20160502,11:43,7796.85,7798.60,7796.70,7798.00,21825,0
NIFTY,20160502,11:44,7797.85,7799.40,7797.85,7798.20,17325,0
NIFTY,20160502,11:45,7797.75,7798.70,7796.85,7798.15,17100,0
NIFTY,20160502,11:46,7798.40,7799.50,7798.15,7799.45,11025,0
NIFTY,20160502,11:47,7799.55,7801.55,7799.15,7801.35,12975,0
NIFTY,20160502,11:48,7801.00,7804.00,7801.00,7801.70,69525,0
NIFTY,20160502,11:49,7802.20,7804.75,7802.20,7803.50,38775,0
NIFTY,20160502,11:50,7803.40,7805.45,7803.05,7804.50,31125,0
NIFTY,20160502,11:51,7804.65,7805.35,7804.15,7804.90,26700,0
NIFTY,20160502,11:52,7804.95,7806.60,7804.00,7806.60,21150,0
NIFTY,20160502,11:53,7806.30,7807.00,7805.20,7806.50,15825,0
NIFTY,20160502,11:54,7806.35,7806.85,7804.60,7805.05,16950,0
NIFTY,20160502,11:55,7804.15,7806.45,7804.05,7805.65,8250,0
NIFTY,20160502,11:56,7805.90,7806.25,7803.35,7803.50,18600,0
NIFTY,20160502,11:57,7803.45,7803.45,7800.70,7801.55,38100,0
NIFTY,20160502,11:58,7801.25,7803.10,7801.05,7801.30,26700,0
NIFTY,20160502,11:59,7801.55,7803.85,7801.05,7801.85,40275,0
NIFTY,20160502,12:00,7802.20,7805.25,7801.35,7805.25,16425,0
NIFTY,20160502,12:01,7804.60,7805.10,7803.85,7804.35,8775,0
NIFTY,20160502,12:02,7804.50,7806.80,7804.35,7805.95,23850,0
NIFTY,20160502,12:03,7805.90,7806.45,7805.25,7806.45,61650,0
NIFTY,20160502,12:04,7808.25,7812.00,7808.25,7811.40,84675,0
NIFTY,20160502,12:05,7811.10,7829.65,7811.10,7829.25,463050,0
NIFTY,20160502,12:06,7829.30,7829.80,7826.55,7827.75,173025,0
NIFTY,20160502,12:07,7827.35,7827.35,7820.70,7820.85,106200,0
NIFTY,20160502,12:08,7822.00,7824.05,7817.75,7818.05,70050,0
NIFTY,20160502,12:09,7818.30,7821.70,7817.85,7820.25,40200,0
NIFTY,20160502,12:10,7819.50,7820.00,7815.85,7816.80,32175,0
NIFTY,20160502,12:11,7817.05,7818.75,7815.75,7815.75,53175,0
NIFTY,20160502,12:12,7815.90,7817.70,7815.60,7816.85,31050,0
NIFTY,20160502,12:13,7817.10,7818.20,7816.40,7817.10,24150,0
NIFTY,20160502,12:14,7817.25,7818.35,7814.80,7815.00,22650,0
NIFTY,20160502,12:15,7815.10,7816.95,7815.10,7815.35,12900,0
NIFTY,20160502,12:16,7815.10,7817.85,7815.10,7817.65,16200,0
NIFTY,20160502,12:17,7817.45,7821.15,7817.45,7820.65,26325,0
NIFTY,20160502,12:18,7820.90,7821.30,7817.60,7817.85,23175,0
NIFTY,20160502,12:19,7817.80,7817.80,7814.25,7815.75,38550,0
NIFTY,20160502,12:20,7815.65,7816.30,7813.10,7813.10,12300,0
NIFTY,20160502,12:21,7813.55,7813.55,7809.55,7811.85,51600,0
NIFTY,20160502,12:22,7811.75,7812.60,7810.85,7811.75,23775,0
NIFTY,20160502,12:23,7812.05,7813.95,7811.60,7813.95,6900,0
NIFTY,20160502,12:24,7813.80,7814.50,7813.35,7813.85,19125,0
NIFTY,20160502,12:25,7813.90,7814.10,7811.00,7813.90,11175,0
NIFTY,20160502,12:26,7814.00,7815.10,7812.45,7814.45,10875,0
NIFTY,20160502,12:27,7814.50,7817.70,7814.30,7816.45,7050,0
NIFTY,20160502,12:28,7817.05,7817.45,7815.50,7815.80,3975,0
NIFTY,20160502,12:29,7815.75,7816.05,7812.80,7812.80,14250,0
NIFTY,20160502,12:30,7812.50,7812.65,7808.55,7809.15,35550,0
NIFTY,20160502,12:31,7809.35,7815.45,7809.35,7812.20,22725,0
NIFTY,20160502,12:32,7812.45,7813.35,7810.35,7812.40,12150,0
NIFTY,20160502,12:33,7812.60,7814.40,7809.90,7814.40,15375,0
NIFTY,20160502,12:34,7814.75,7817.85,7814.70,7816.35,16200,0
NIFTY,20160502,12:35,7816.40,7818.25,7814.60,7814.90,28950,0
NIFTY,20160502,12:36,7815.10,7815.70,7812.00,7814.25,38325,0
NIFTY,20160502,12:37,7814.55,7815.95,7811.50,7811.90,25200,0
NIFTY,20160502,12:38,7811.80,7813.65,7808.90,7809.35,43500,0
NIFTY,20160502,12:39,7810.45,7811.65,7809.20,7810.60,35325,0
NIFTY,20160502,12:40,7810.55,7811.70,7807.15,7807.15,22050,0
NIFTY,20160502,12:41,7806.95,7807.45,7803.65,7805.40,76425,0
NIFTY,20160502,12:42,7804.85,7806.80,7804.20,7805.05,31575,0
NIFTY,20160502,12:43,7804.70,7808.15,7804.70,7807.90,25125,0
NIFTY,20160502,12:44,7807.70,7808.05,7795.15,7801.60,152475,0
NIFTY,20160502,12:45,7801.40,7803.40,7800.05,7803.40,31425,0
NIFTY,20160502,12:46,7803.00,7803.70,7800.90,7801.25,19350,0
NIFTY,20160502,12:47,7801.15,7801.70,7798.05,7800.85,39375,0
NIFTY,20160502,12:48,7800.75,7801.65,7799.70,7801.50,20850,0
NIFTY,20160502,12:49,7802.75,7803.50,7799.70,7801.15,18900,0
NIFTY,20160502,12:50,7801.95,7804.00,7801.55,7803.90,12150,0
NIFTY,20160502,12:51,7803.55,7804.30,7801.70,7804.00,15375,0
NIFTY,20160502,12:52,7804.25,7806.15,7803.20,7803.20,24300,0
NIFTY,20160502,12:53,7803.15,7804.00,7802.40,7803.40,16950,0
NIFTY,20160502,12:54,7803.50,7804.85,7803.25,7803.70,13875,0
NIFTY,20160502,12:55,7803.80,7804.40,7802.00,7802.80,17100,0
NIFTY,20160502,12:56,7803.45,7804.65,7802.45,7804.25,7575,0
NIFTY,20160502,12:57,7804.45,7804.55,7800.00,7800.20,19725,0
NIFTY,20160502,12:58,7800.00,7800.60,7797.15,7798.45,49500,0
NIFTY,20160502,12:59,7798.40,7799.00,7795.75,7798.20,66750,0
NIFTY,20160502,13:00,7798.75,7799.80,7795.15,7799.80,21300,0
NIFTY,20160502,13:01,7799.75,7801.60,7797.50,7800.05,27375,0
NIFTY,20160502,13:02,7799.75,7802.85,7799.00,7800.55,21300,0
NIFTY,20160502,13:03,7799.75,7805.50,7799.45,7805.50,20025,0
NIFTY,20160502,13:04,7805.20,7806.90,7804.50,7805.25,51975,0
NIFTY,20160502,13:05,7805.35,7809.00,7805.15,7806.55,30975,0
NIFTY,20160502,13:06,7806.65,7807.40,7802.75,7803.00,22200,0
NIFTY,20160502,13:07,7802.75,7806.00,7802.75,7805.50,8025,0
NIFTY,20160502,13:08,7805.25,7811.60,7805.15,7810.65,32775,0
NIFTY,20160502,13:09,7810.35,7810.35,7806.55,7808.70,11325,0
NIFTY,20160502,13:10,7808.55,7809.00,7807.10,7808.35,8250,0
NIFTY,20160502,13:11,7808.05,7808.20,7806.55,7807.60,5700,0
NIFTY,20160502,13:12,7807.10,7807.55,7803.40,7803.40,15975,0
NIFTY,20160502,13:13,7803.55,7805.00,7801.65,7802.60,17175,0
NIFTY,20160502,13:14,7802.40,7805.25,7801.50,7803.90,13050,0
NIFTY,20160502,13:15,7803.70,7806.25,7803.00,7806.25,7800,0
NIFTY,20160502,13:16,7806.75,7809.80,7806.50,7809.80,25350,0
NIFTY,20160502,13:17,7810.10,7811.85,7809.90,7810.60,14025,0
NIFTY,20160502,13:18,7810.85,7811.70,7809.50,7810.00,9600,0
NIFTY,20160502,13:19,7810.10,7812.55,7810.10,7812.40,8625,0
NIFTY,20160502,13:20,7812.25,7813.55,7810.10,7810.10,11700,0
NIFTY,20160502,13:21,7810.45,7811.05,7808.90,7810.90,10200,0
NIFTY,20160502,13:22,7811.10,7811.90,7808.70,7809.05,13725,0
NIFTY,20160502,13:23,7809.40,7810.30,7808.70,7810.30,4950,0
NIFTY,20160502,13:24,7810.35,7811.30,7808.70,7808.70,3975,0
NIFTY,20160502,13:25,7808.90,7809.50,7808.25,7808.25,7650,0
NIFTY,20160502,13:26,7808.05,7808.35,7804.65,7805.00,17250,0
NIFTY,20160502,13:27,7804.55,7806.05,7802.90,7806.00,7125,0
NIFTY,20160502,13:28,7806.50,7806.65,7804.70,7806.00,9075,0
NIFTY,20160502,13:29,7806.25,7809.25,7806.05,7807.90,5325,0
NIFTY,20160502,13:30,7808.05,7808.35,7806.70,7807.65,9075,0
NIFTY,20160502,13:31,7807.55,7809.15,7807.40,7807.75,14925,0
NIFTY,20160502,13:32,7807.85,7808.65,7807.55,7808.15,4800,0
NIFTY,20160502,13:33,7808.30,7808.40,7807.10,7808.00,5775,0
NIFTY,20160502,13:34,7807.50,7807.85,7803.20,7805.95,17550,0
NIFTY,20160502,13:35,7806.95,7807.95,7805.50,7807.95,10800,0
NIFTY,20160502,13:36,7807.65,7808.25,7805.90,7808.25,7125,0
NIFTY,20160502,13:37,7808.40,7809.75,7807.55,7809.40,17400,0
NIFTY,20160502,13:38,7809.25,7811.85,7808.45,7811.40,16575,0
NIFTY,20160502,13:39,7811.45,7815.95,7811.40,7815.75,64950,0
NIFTY,20160502,13:40,7815.60,7816.65,7814.40,7815.05,70275,0
NIFTY,20160502,13:41,7815.10,7818.80,7814.40,7817.95,29925,0
NIFTY,20160502,13:42,7817.75,7818.10,7815.40,7816.00,10725,0
NIFTY,20160502,13:43,7815.50,7816.65,7814.30,7814.70,15300,0
NIFTY,20160502,13:44,7815.10,7815.10,7814.00,7814.40,13875,0
NIFTY,20160502,13:45,7814.30,7814.40,7810.25,7811.25,18450,0
NIFTY,20160502,13:46,7811.35,7811.75,7810.55,7810.60,8325,0
NIFTY,20160502,13:47,7810.75,7811.60,7808.90,7809.05,10425,0
NIFTY,20160502,13:48,7809.10,7810.30,7808.55,7808.60,13800,0
NIFTY,20160502,13:49,7808.65,7808.85,7806.30,7807.85,30375,0
NIFTY,20160502,13:50,7808.35,7809.20,7807.45,7809.20,13350,0
NIFTY,20160502,13:51,7808.85,7809.20,7806.15,7806.15,5850,0
NIFTY,20160502,13:52,7806.10,7807.85,7804.90,7807.65,45075,0
NIFTY,20160502,13:53,7808.15,7808.90,7807.00,7807.95,6675,0
NIFTY,20160502,13:54,7808.25,7810.50,7808.25,7810.50,6000,0
NIFTY,20160502,13:55,7810.25,7810.25,7808.30,7808.80,3675,0
NIFTY,20160502,13:56,7808.40,7814.60,7808.15,7814.60,14625,0
NIFTY,20160502,13:57,7815.10,7815.10,7808.15,7808.75,8925,0
NIFTY,20160502,13:58,7808.10,7812.70,7806.50,7811.95,12900,0
NIFTY,20160502,13:59,7811.45,7811.45,7806.70,7809.80,14475,0
NIFTY,20160502,14:00,7810.00,7811.80,7808.80,7811.80,6825,0
NIFTY,20160502,14:01,7811.65,7815.40,7811.55,7815.40,22425,0
NIFTY,20160502,14:02,7815.00,7815.35,7811.30,7813.00,15975,0
NIFTY,20160502,14:03,7813.35,7818.05,7813.15,7818.05,15225,0
NIFTY,20160502,14:04,7817.70,7817.70,7815.25,7816.25,11850,0
NIFTY,20160502,14:05,7816.45,7816.45,7814.05,7815.20,13500,0
NIFTY,20160502,14:06,7815.40,7815.40,7805.70,7807.15,33000,0
NIFTY,20160502,14:07,7807.20,7812.00,7807.05,7808.20,22050,0
NIFTY,20160502,14:08,7808.80,7812.35,7807.80,7812.10,18825,0
NIFTY,20160502,14:09,7812.85,7815.20,7812.25,7812.85,11025,0
NIFTY,20160502,14:10,7813.00,7815.10,7812.30,7812.70,15075,0
NIFTY,20160502,14:11,7813.00,7813.00,7810.50,7812.75,14625,0
NIFTY,20160502,14:12,7812.90,7815.85,7812.05,7815.10,12000,0
NIFTY,20160502,14:13,7814.45,7814.60,7812.05,7812.25,5775,0
NIFTY,20160502,14:14,7811.95,7812.70,7810.90,7811.30,7500,0
NIFTY,20160502,14:15,7810.70,7811.35,7809.55,7810.50,6000,0
NIFTY,20160502,14:16,7810.55,7811.85,7809.35,7811.85,6750,0
NIFTY,20160502,14:17,7812.40,7812.40,7809.85,7811.30,6975,0
NIFTY,20160502,14:18,7811.45,7812.05,7810.15,7811.90,6900,0
NIFTY,20160502,14:19,7811.70,7812.70,7811.20,7811.75,8175,0
NIFTY,20160502,14:20,7812.00,7812.45,7809.20,7809.75,5850,0
NIFTY,20160502,14:21,7809.40,7811.15,7808.50,7811.05,4050,0
NIFTY,20160502,14:22,7811.35,7811.95,7808.60,7808.85,9075,0
NIFTY,20160502,14:23,7809.20,7809.70,7807.90,7808.65,7500,0
NIFTY,20160502,14:24,7808.60,7809.15,7807.20,7807.65,5625,0
NIFTY,20160502,14:25,7807.70,7808.30,7804.55,7804.70,30975,0
NIFTY,20160502,14:26,7804.60,7805.40,7802.05,7804.65,23400,0
NIFTY,20160502,14:27,7804.70,7804.85,7799.50,7800.50,36600,0
NIFTY,20160502,14:28,7800.75,7802.15,7800.65,7801.95,29175,0
NIFTY,20160502,14:29,7802.25,7805.30,7801.45,7801.50,9525,0
NIFTY,20160502,14:30,7801.30,7801.30,7798.05,7798.25,27450,0
NIFTY,20160502,14:31,7798.20,7798.90,7796.85,7798.90,24675,0
NIFTY,20160502,14:32,7799.00,7802.95,7799.00,7802.20,20625,0
NIFTY,20160502,14:33,7802.65,7803.35,7800.80,7803.00,13125,0
NIFTY,20160502,14:34,7803.20,7803.65,7800.60,7801.75,12900,0
NIFTY,20160502,14:35,7801.65,7802.15,7800.60,7801.50,6975,0
NIFTY,20160502,14:36,7801.65,7803.70,7801.25,7803.40,12150,0
NIFTY,20160502,14:37,7803.65,7804.90,7802.30,7802.90,9975,0
NIFTY,20160502,14:38,7803.05,7803.05,7800.90,7802.20,11400,0
NIFTY,20160502,14:39,7802.30,7803.70,7801.15,7801.40,13125,0
NIFTY,20160502,14:40,7801.25,7803.30,7800.70,7802.05,4200,0
NIFTY,20160502,14:41,7802.25,7804.55,7801.35,7803.70,16575,0
NIFTY,20160502,14:42,7804.05,7804.50,7803.20,7804.10,15225,0
NIFTY,20160502,14:43,7804.05,7805.85,7803.10,7805.55,12225,0
NIFTY,20160502,14:44,7805.95,7809.05,7805.25,7808.55,23400,0
NIFTY,20160502,14:45,7808.30,7808.35,7805.90,7806.50,12300,0
NIFTY,20160502,14:46,7806.60,7808.25,7805.20,7808.20,13125,0
NIFTY,20160502,14:47,7808.45,7810.55,7808.45,7809.30,31050,0
NIFTY,20160502,14:48,7809.45,7809.50,7807.00,7808.00,10275,0
NIFTY,20160502,14:49,7807.40,7808.85,7807.40,7808.05,7725,0
NIFTY,20160502,14:50,7808.35,7808.35,7805.35,7807.05,25275,0
NIFTY,20160502,14:51,7807.35,7807.60,7805.05,7807.05,15525,0
NIFTY,20160502,14:52,7807.35,7807.40,7805.80,7806.65,3975,0
NIFTY,20160502,14:53,7806.70,7807.10,7804.95,7805.25,6000,0
NIFTY,20160502,14:54,7805.35,7805.90,7804.45,7805.15,33375,0
NIFTY,20160502,14:55,7805.10,7805.35,7803.05,7803.65,16350,0
NIFTY,20160502,14:56,7803.50,7805.10,7802.75,7804.65,9900,0
NIFTY,20160502,14:57,7804.90,7806.55,7804.50,7804.50,11325,0
NIFTY,20160502,14:58,7804.80,7804.95,7801.70,7802.15,14700,0
NIFTY,20160502,14:59,7802.20,7803.25,7800.30,7800.30,9525,0
NIFTY,20160502,15:00,7800.60,7801.65,7799.75,7800.85,23700,0
NIFTY,20160502,15:01,7800.75,7803.45,7800.70,7801.85,20175,0
NIFTY,20160502,15:02,7802.10,7804.25,7801.60,7804.25,14025,0
NIFTY,20160502,15:03,7804.05,7808.80,7804.00,7808.75,19200,0
NIFTY,20160502,15:04,7808.60,7810.05,7808.30,7809.50,28725,0
NIFTY,20160502,15:05,7810.75,7811.35,7809.55,7811.05,17850,0
NIFTY,20160502,15:06,7811.40,7811.85,7808.15,7808.15,17250,0
NIFTY,20160502,15:07,7808.00,7809.00,7807.50,7807.50,9600,0
NIFTY,20160502,15:08,7807.80,7812.00,7807.80,7810.70,21825,0
NIFTY,20160502,15:09,7810.35,7811.90,7810.05,7810.55,15150,0
NIFTY,20160502,15:10,7810.70,7810.70,7807.50,7807.60,10200,0
NIFTY,20160502,15:11,7807.95,7807.95,7805.70,7806.15,31050,0
NIFTY,20160502,15:12,7806.45,7808.60,7805.20,7807.65,15450,0
NIFTY,20160502,15:13,7807.75,7808.00,7801.90,7801.90,17100,0
NIFTY,20160502,15:14,7802.95,7804.00,7801.40,7803.75,33525,0
NIFTY,20160502,15:15,7803.55,7805.80,7803.25,7805.40,23100,0
NIFTY,20160502,15:16,7805.05,7805.05,7800.10,7801.05,42225,0
NIFTY,20160502,15:17,7800.65,7804.65,7799.70,7800.15,90450,0
NIFTY,20160502,15:18,7800.05,7804.85,7799.95,7803.20,29475,0
NIFTY,20160502,15:19,7803.10,7805.00,7802.55,7803.50,38400,0
NIFTY,20160502,15:20,7803.55,7806.10,7802.45,7804.85,36750,0
NIFTY,20160502,15:21,7804.65,7806.20,7802.95,7803.55,56325,0
NIFTY,20160502,15:22,7803.70,7805.45,7803.70,7804.20,49125,0
NIFTY,20160502,15:23,7804.40,7805.30,7804.20,7804.85,33450,0
NIFTY,20160502,15:24,7805.10,7806.40,7804.60,7806.25,24825,0
NIFTY,20160502,15:25,7806.05,7807.30,7805.60,7807.30,51675,0
NIFTY,20160502,15:26,7807.10,7808.30,7805.25,7805.90,89775,0
NIFTY,20160502,15:27,7805.55,7807.10,7805.30,7806.90,93225,0
NIFTY,20160502,15:28,7806.70,7807.95,7805.75,7807.30,60825,0
NIFTY,20160502,15:29,7807.05,7809.60,7806.90,7809.20,75300,0
NIFTY,20160502,15:30,7809.05,7809.85,7806.60,7807.15,67050,0
NIFTY,20160503,09:16,7826.45,7830.95,7824.20,7825.60,121575,0
NIFTY,20160503,09:17,7825.90,7828.15,7822.85,7823.05,106575,0
NIFTY,20160503,09:18,7822.65,7825.20,7820.95,7824.30,61725,0
NIFTY,20160503,09:19,7824.35,7828.70,7824.15,7828.70,71475,0
NIFTY,20160503,09:20,7828.80,7829.30,7826.65,7829.15,80925,0
NIFTY,20160503,09:21,7828.55,7854.55,7828.25,7853.90,610425,0
NIFTY,20160503,09:22,7854.95,7861.90,7853.00,7853.65,322275,0
NIFTY,20160503,09:23,7853.35,7858.75,7852.75,7855.85,151125,0
NIFTY,20160503,09:24,7855.65,7872.75,7855.65,7872.75,313875,0
NIFTY,20160503,09:25,7873.10,7874.65,7863.75,7864.35,188325,0
NIFTY,20160503,09:26,7864.00,7869.15,7863.50,7865.55,150150,0
NIFTY,20160503,09:27,7865.20,7865.40,7861.90,7862.70,99525,0
NIFTY,20160503,09:28,7863.05,7868.35,7861.50,7862.15,75225,0
NIFTY,20160503,09:29,7862.10,7867.35,7861.30,7866.30,74625,0
NIFTY,20160503,09:30,7865.80,7866.90,7863.75,7866.50,42975,0
NIFTY,20160503,09:31,7866.60,7867.60,7865.35,7866.80,54225,0
NIFTY,20160503,09:32,7866.35,7866.65,7861.90,7862.10,44025,0
NIFTY,20160503,09:33,7862.00,7862.40,7858.25,7858.80,102075,0
NIFTY,20160503,09:34,7859.00,7860.65,7857.25,7858.25,74625,0
NIFTY,20160503,09:35,7858.40,7865.15,7857.85,7864.75,55125,0
NIFTY,20160503,09:36,7865.00,7865.70,7862.50,7862.55,32250,0
NIFTY,20160503,09:37,7862.20,7862.85,7859.80,7860.80,23550,0
NIFTY,20160503,09:38,7861.05,7866.75,7861.05,7865.65,31050,0
NIFTY,20160503,09:39,7865.30,7867.30,7864.25,7864.45,32175,0
NIFTY,20160503,09:40,7865.00,7872.90,7865.00,7871.95,115650,0
NIFTY,20160503,09:41,7872.35,7878.95,7872.35,7878.25,194850,0
NIFTY,20160503,09:42,7878.50,7890.25,7878.25,7886.15,398475,0
NIFTY,20160503,09:43,7886.55,7886.85,7880.95,7880.95,117000,0
NIFTY,20160503,09:44,7880.70,7883.30,7879.40,7883.30,73125,0
NIFTY,20160503,09:45,7883.00,7885.10,7881.45,7882.70,50625,0
NIFTY,20160503,09:46,7882.75,7889.30,7882.50,7889.30,69825,0
NIFTY,20160503,09:47,7889.20,7889.35,7883.00,7883.00,54750,0
NIFTY,20160503,09:48,7883.25,7883.55,7879.30,7879.85,37350,0
NIFTY,20160503,09:49,7879.55,7881.10,7876.95,7877.10,33075,0
NIFTY,20160503,09:50,7877.50,7880.40,7877.20,7879.75,39825,0
NIFTY,20160503,09:51,7879.70,7880.20,7877.50,7878.25,25200,0
NIFTY,20160503,09:52,7878.80,7878.80,7874.40,7874.40,29700,0
NIFTY,20160503,09:53,7874.10,7876.40,7873.75,7876.05,36900,0
